3603,652
-1,-2.00000000000023
3607,666
-1,51.9999999999998
3611,652
-1,-48.0000000000002
3615,653
-1,26.9999999999998
3619,658
-1,-20.0000000000002
3623,644
-1,1.99999999999977
3627,681
-1,32.9999999999998
3631,644
-1,-2.27373675443232E-13
3635,664
-1,5.99999999999977
3639,655
-1,24.9999999999998
3643,634
-1,5.99999999999977
3647,664
-1,21.9999999999998
3651,621
-1,28.9999999999998
3655,648
-1,-6.00000000000023
3659,651
-1,-19.0000000000002
3663,650
-1,-14.0000000000002
3667,661
-1,-63.0000000000002
3671,653
-1,16.9999999999998
3675,662
-1,-8.00000000000023
3679,684
-1,-12.0000000000002
3683,652
-1,-16.0000000000002
3687,660
-1,-20.0000000000002
3691,616
-1,19.9999999999998
3695,658
-1,13.9999999999998
3699,671
-1,18.9999999999998
3703,641
-1,14.9999999999998
3707,679
-1,-13.0000000000002
3711,641
-1,8.99999999999977
3715,649
-1,-1.00000000000023
3719,671
-1,10.9999999999998
3723,640
-1,-32.0000000000002
3727,673
-1,-27.0000000000002
3731,653
-1,-1.00000000000023
3735,638
-1,-8.00000000000023
3739,648
-1,-22.0000000000002
3743,643
-1,-27.0000000000002
3747,682
-1,9.99999999999977
3751,676
-1,17.9999999999998
3755,632
-1,-2.00000000000023
3759,652
-1,43.9999999999998
3763,665
-1,-55.0000000000002
3767,641
-1,-37.0000000000002
3771,649
-1,48.9999999999998
3775,663
-1,2.99999999999977
3779,662
-1,-6.00000000000023
3783,636
-1,-12.0000000000002
3787,650
-1,5.99999999999977
3791,654
-1,15.9999999999998
3795,666
-1,-16.0000000000002
3799,652
-1,-6.00000000000023
3803,652
-1,21.9999999999998
3807,614
-1,-10.0000000000002
3811,667
-1,16.9999999999998
3815,654
-1,-28.0000000000002
3819,680
-1,3.99999999999977
3823,672
-1,-4.00000000000023
3827,653
-1,-11.0000000000002
3831,669
-1,20.9999999999998
3835,670
-1,5.99999999999977
3839,660
-1,-16.0000000000002
3843,671
-1,-35.0000000000002
3847,665
-1,-19.0000000000002
3851,640
-1,19.9999999999998
3855,683
-1,20.9999999999998
3859,650
-1,-36.0000000000002
3863,658
-1,19.9999999999998
3867,658
-1,-12.0000000000002
3871,671
-1,-7.00000000000023
3875,648
-1,-28.0000000000002
3879,648
-1,-12.0000000000002
3883,634
-1,-10.0000000000002
3887,622
-1,-8.00000000000023
3891,667
-1,4.99999999999977
3895,662
-1,25.9999999999998
3899,656
-1,-6.00000000000023
3903,655
-1,-7.00000000000023
3907,627
-1,32.9999999999998
3911,662
-1,-28.0000000000002
3915,652
-1,-12.0000000000002
3919,677
-1,-33.0000000000002
3923,658
-1,-2.27373675443232E-13
3927,635
-1,10.9999999999998
3931,655
-1,4.99999999999977
3935,629
-1,26.9999999999998
3939,665
-1,0.999999999999773
3943,661
-1,6.99999999999977
3947,659
-1,20.9999999999998
3951,658
-1,-12.0000000000002
3955,654
-1,3.99999999999977
3959,651
-1,40.9999999999998
3963,652
-1,-10.0000000000002
3967,654
-1,-2.27373675443232E-13
3971,650
-1,33.9999999999998
3975,655
-1,26.9999999999998
3979,659
-1,-15.0000000000002
3983,654
-1,-8.00000000000023
3987,659
-1,24.9999999999998
3991,680
-1,-18.0000000000002
3995,671
-1,16.9999999999998
3999,662
-1,31.9999999999998
4003,639
-1,22.9999999999998
4007,642
-1,-6.00000000000023
4011,655
-1,-15.0000000000002
4015,659
-1,18.9999999999998
4019,652
-1,-12.0000000000002
4023,646
-1,41.9999999999998
4027,639
-1,-3.00000000000023
4031,674
-1,-42.0000000000002
4035,612
-1,-2.00000000000023
4039,672
-1,5.99999999999977
4043,663
-1,-7.00000000000023
4047,658
-1,-42.0000000000002
4051,616
-1,39.9999999999998
4055,651
-1,16.9999999999998
4059,676
-1,-6.00000000000023
4063,636
-1,25.9999999999998
4067,650
-1,-8.00000000000023
4071,633
-1,4.99999999999977
4075,646
-1,19.9999999999998
4079,647
